title,author,categories,publishing,isbn,description,orginalTitle,date,datePol,pages,lang,translator,comments,quotes
"
Nasfeterowie ",Jolanta Boguszewska,"
film, kino, telewizja ",Apostolicum,"
8391841219 ","
„Urzekał mnie zawsze świat poezji, umowności, lepszy i szlachetniejszy od tego, w którym dane jest nam żyć” –to słowa Janusza Nasfetera – filmowca, pisarza i grafika, o którym traktuje niniejsza publikacja. Do tej pory nie ukazała się żadna monografia, ani też nie poddano pełnej analizie jego wieloletniej twórczości. Zaskakuje fakt, że przy takim ogromnym wkładzie Janusza Nasfetera w rozwój polskiego kina – a szczególnie kina dla dzieci i młodzieży, brakuje syntetycznych opracowań dorobku tego reżysera. Książka „Nasfeterowie” nie jest kompendium wiedzy o Januszu Nasfeterze, może być wstępem do dyskusji nad twórczością tego wielkiego i zapomnianego reżysera. ",,"
2004-01-01 ","
2004-01-01 ","
96 ","
polski ",,,
"
Przygody wesołych przyjaciół ",praca zbiorowa,"
literatura dziecińôca ",Debit,"
8371672063 ","
BiaŇāa owieczka zgubiŇāa sińô i nie umie znaleŇļńá drogi do domu. Myszorek bardzo chciaŇāby wzińÖńá udziaŇā w zawodach sportowych, ale wcińÖŇľ sŇāyszy, Ňľe jest za maŇāy, Ňľe sińô nie nadaje... Wiewi√≥rka zgubiŇāa kosz z ŇľoŇāńôdziami i nie wie, co robińá. Chcecie dowiedzieńá sińô, jak im pom√≥c? - Przeczytajcie ksińÖŇľeczkńô! ",,"
2004-01-01 ","
2004-01-01 ","
93 ",,,,
"
Widziane z Franciszkańskiej ",Franciszek Macharski,"
religia ",Wydawnictwo św. Stanisława BM,"
8388971816 ",,"
Widziane z Franciszkanskiej. Wywiad z kardynałem Franciszkiem Macharskim. ","
2004-01-01 ","
 2004-01-01 ","
236 ","
polski ",,"

Mnie osobiście bardzo brakuje kardynała Franciszka Macharskiego. Był to jeden z największych autorytetów polskiego kościoła. Nigdy nie zapomnę jak kardynał wspierał Polaków po śmierci Jana Pawła 2. Był wtedy jak ojciec. W książce pada wiele odpowiedzi na wiele trudnych pytań. Powstała przy okazji wywiadów telewizyjnych z księdzem kardynałem. Mnie trochę brakuje tej inicjatywie tej magii jego głosu... 

Mnie osobiście bardzo brakuje kardynała Franciszka Macharskiego. Był to jeden z największych autorytetów polskiego kościoła. Nigdy nie zapomnę jak kardynał wspierał Polaków po śmierci Jana Pawła 2. Był wtedy jak ojciec. W książce pada wiele odpowiedzi na wiele trudnych pytań. Powstała przy okazji wywiadów telewizyjnych z księdzem kardynałem. Mnie trochę brakuje tej... 

więcej



mniej





Pokaż mimo to


;

Bardzo ciekawy czlowiek 

Bardzo ciekawy czlowiek 

Oznaczone jako spoiler 

Pokaż mimo to


",
"
Ostatni dzień Lwowa ",Jędrzej Majka,"
historia ",Nemrod,"
8392045009 ","
Książka ta najpierw była usłyszana. Opowiedzieli ją lwowiacy. Oczywiście, nie obeszło się przy tym bez dobrej czarnej kawy i aromatycznej nalewki. Mimo tragicznych losów zachowali w sobie pogodę ducha i nadzwyczajną gościnność.
„Ostatni dzień Lwowa” to siedem historii o ludziach, którzy musieli opuścić swoje miasto. Wielka historia przeplata się tu z drobiazgami codziennego życia. Całość ilustruje ponad 100 niepublikowanych dotąd fotografii. Pochodzą one z lwowskich archiwów oraz unikatowych zbiorów Adama Sas-Łabinowicza. ",,"
2004-01-01 ","
2004-01-01 ","
184 ","
polski ",,"

Opowieści jak elementy układanki. Z pozoru każda inna. Po przeczytaniu tworzą wielowątkową, dopełniającą się całość. Historie opowiedziane przez Polaków, których rodziny mieszkały we Lwowie przed wojną, mieszkały i walczyły z okupantami, a po zakończeniu wojny niejednokrotnie musiały opuścić ukochane miasto. Obrazki z życia wielonarodwoej społeczności lwowskiej. Społeczności, która potrafiła cieszyć się życiem, a w chwilach grozy zjednoczyć się podejmując różne działania strategiczne, dywersyjne. Społeczności, która musiała wykazać się kreatywnością i dobrze pojętą przebiegłością, aby przetrwać. Poznajemy młodych ludzi, którzy w momencie wybuchu II wojny światowej dopiero wchodzili w dorosłe życie. Musieli szybko dojrzeć. I choć ich działania mogły wydawać się szalone, to w rzeczywistości były wyrazem patriotyzmu i odpowiedzialności. W ich opowieściach wielkie wydarzenia przeplatają się z prozą codziennego życia. Jednak i tu widoczne jest charakterystyczne dla lwowiaków poczucie humoru, umiejętność patrzenia na siebie i otaczający świat z przymrużeniem oka a jednocześnie z szacunkiem. Kochali to miasto, pozostali mu wierni, lecz tylko nieliczni mogli w nim pozostać. Dodatkowym atutem są liczne fotografie ukazujące miasto i jego mieszkańców w opisywanym okresie. 

Opowieści jak elementy układanki. Z pozoru każda inna. Po przeczytaniu tworzą wielowątkową, dopełniającą się całość. Historie opowiedziane przez Polaków, których rodziny mieszkały we Lwowie przed wojną, mieszkały i walczyły z okupantami, a po zakończeniu wojny niejednokrotnie musiały opuścić ukochane miasto. Obrazki z życia wielonarodwoej społeczności lwowskiej.... 

więcej



mniej





Pokaż mimo to


",
"
Międzywojenna Polska Myśl Narodowa ",Ulrich Schrade,"
filozofia, etyka ",Arcana,"
8389243512 ","
Autor omawia poglądy Henryka Elzenberga, Romana Dmowskiego, o. Innocentego Marii Bocheńskiego, Tadeusza Kotarbińskiego, Mieczysława Niedziałkowskiego i Róży Luxemburg poświęcone tym kwestiom. Książka uderza różnorodnością ujęcia i bogactwem problematyki związanej z narodem, państwem i ojczyzną. Różnorodność opcji będących podstawą rozpatrywania i ujęcia analizowanej problematyki obejmuje następujące stanowiska filozoficzne: perfekcjonizm antropologiczny (naród jako narzędzie doskonalenia człowieka), idealizm ewolucjonistyczny ( naród jako realizator chwały Bożej i Ojczyzny), tomizm (naród jako odblask chwały Bożej), filozofia analityczna (naród jako nosiciel wartości ogólnodemokratycznych), neopozytywizm (naród jako źródło konfliktów międzyludzkich), rewizjonizm marksistowski (naród jako nosiciel wartości ponadklaso-wych) i wreszcie marksizm (naród jako mieszczańska fikcja ideologiczna). W okresie międzywojennym dojrzałą myśl narodową reprezentowała polska prawica; myśl lewicowa zadowalała się czysto kulturowym pojmowaniem narodu. [...] Dziś absolutnie suwerennych politycznie i kulturowo jest zaledwie kilka państw na świecie, ale i one podlegają silnej presji ze strony zwolenników ujednolicenia ludzkości dążących do zatarcia wszelkich różnic między narodami. Integracja i globalizacja nie zagrażają jednak istnieniu narodów, gdyż procesom tym brak jakiejkolwiek ponadnarodowej idei wspólnotowej. Autor przewiduje, że po osiągnięciu pewnego stopnia ujednolicenia nastąpi ""przebudzenie się narodów"" i ponowne zróżnicowanie ludzkości. Wspólnotowy charakter ludzkiego istnienia jest bowiem fenomenem antropologicznym, a nie tylko polityczno-kulturowym. ULRICH SCHRADE (ur. 1943) w latach 1961-66 studiował pod kierunkiem prof. Bolesława Kasprowicza na Wydziale Morskim WSE w Sopocie; w latach 1966-69 pracował przy budowie Olsztyńskich Zakładów Opon Samochodowych; w latach 1969-1974 odbywał studia doktoranckie pod kierunkiem prof. Bogusława Wolniewicza na Wydziale Nauk Społecznych (później Wydział Filozofii i Socjologii) Uniwersytetu Warszawskiego. Od 1974 roku pracuje w Kolegium Nauk Społecznych i Administracji Politechniki Warszawskiej. Opublikował m.in.: Idea humanizmu w świetle aksjologii Henryka Elzenberga (1986), Etyka. Główne systemy (1992), Nurty filozofii współczesnej (dwa wydania 1997, 2003). Trzonem jego zainteresowań są problemy szeroko ujętej antropologii i aksjologii oraz pedagogiki. Jest profesorem Politechniki Warszawskiej i skarbnikiem Zarządu Głównego Polskiego Towarzystwa Filozoficznego. W czasach rozchwiania się wszelkich wspólnot, w tym także wspólnoty narodowej, książka Międzywojenna polska myśl narodowa ukazuje teoretyczne zmagania polskich myślicieli okresu II Rzeczpospolitej z problematyką narodu, państwa i ojczyzny. Autor omawia poglądy Henryka Elzenberga, Romana Dmowskiego, o. Innocentego Marii Bocheńskiego, Tadeusza Kotarbińskiego, Mieczysława Niedziałkowskiego i Róży Luxemburg poświęcone tym kwestiom. Książka uderza różnorodnością ujęcia i bogactwem problematyki związanej z narodem, państwem i ojczyzną. Różnorodność opcji będących podstawą rozpatrywania i ujęcia analizowanej problematyki obejmuje następujące stanowiska filozoficzne: perfekcjonizm antropologiczny (naród jako narzędzie doskonalenia człowieka), idealizm ewolucjonistyczny ( naród jako realizator chwały Bożej i Ojczyzny), tomizm (naród jako odblask chwały Bożej), filozofia analityczna (naród jako nosiciel wartości ogólnodemokratycznych), neopozytywizm (naród jako źródło konfliktów międzyludzkich), rewizjonizm marksistowski (naród jako nosiciel wartości ponadklaso-wych) i wreszcie marksizm (naród jako mieszczańska fikcja ideologiczna). W okresie międzywojennym dojrzałą myśl narodową reprezentowała polska prawica; myśl lewicowa zadowalała się czysto kulturowym pojmowaniem narodu. ","
Międzywojenna Polska Myśl Narodowa ","
2004-01-01 ","
2004-01-01 ","
328 ","
polski ",,,
"
Tropikalne akwarium słodkowodne ",Gina Sandford,"
flora i fauna ",Read Me,"
8372434158 ","
Jeśli po raz pierwszy w życiu zakładasz akwarium, ten poradnik jest dla ciebie. Fotografie i rysunki z wyjaśnieniami przeprowadzą cię krok po kroku przez wszystkie etapy i w logiczny sposób wyjaśnią działanie sprzętu, wytłumaczą do czego jest on potrzebny, jak go zainstalować i jak się nim posługiwać. ",,"
2004-01-01 ","
2004-01-01 ","
80 ","
polski ",,,
"
Britney Spears. A Short Biography ",Ryszard Wolański,"
biografia, autobiografia, pamiętnik ",Felberg SJA,"
8388667319 ","
Britney is pretty. She has a great body. She can dance very well. Her voice is perhaps not her strongest point but it's quite characteristic. She responds well to the needs of the audience.

FELBERG REAL LIFE STORIES is a series for intermediate students of English. Each book contains a short biography of a star. ","
Britney Spears. A Short Biography ","
2004-01-01 ",,,"
angielski ",,,
"
Efektywne zarządzanie czasem ",Patrick Forsyth,"
biznes, finanse ",Onepress,"
8373616187 ",,,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,"

Szkoda czasu. Książka z 2003 r zupełnie nieaktualna. Standardy dzisiejszych organizacji bardzo się zmieniły. Kilka porad można zastosować w praktyce. 

Szkoda czasu. Książka z 2003 r zupełnie nieaktualna. Standardy dzisiejszych organizacji bardzo się zmieniły. Kilka porad można zastosować w praktyce. 



Pokaż mimo to


",
"
Bite Club #6 - Good Friday, Bloody Sunday ",Howard Chaykin,"
komiksy ",Vertigo,,"
The Del Toro Family Saga comes to an explosive climax. Leto’s leadership of the vampire mafia is challenged, Risa reveals her feminine side, and the shadowy figure who’s been manipulating events since Eduardo’s murder steps into the light. Get ready for a gun-packing surprise ending that no one saw coming. ",,"
2004-01-01 ",,,"
angielski ",,,
"
Modele człowieka propagowane w wybranych czasopismach młodzieżowych. Analiza antropologiczno-etyczna ",Piotr T. Nowakowski,"
nauki społeczne (psychologia, socjologia, itd.) ",Maternus Media,"
8391242943 ","
Pisma przeznaczone dla młodzieży odgrywają ważną rolę ze względu na cechy swej publiczności, którą stanowi pokolenie dopiero wkraczające w dorosłe życie. Pojawiają się tym samym liczne kontrowersje i pytania. Osoby odpowiedzialne za wychowanie zastanawiają się między innymi nad kwestią: na ile owe media odgrywają pozytywną rolę – preferują ambitną twórczość, realizują funkcje edukacyjne i kształcą charakter, w jakim zaś stopniu sprzyjają degradacji umysłowej i moralnej młodych czytelników.

Piotr Tomasz Nowakowski próbuje odpowiedzieć na pytanie, jakie normy i wartości moralne są propagowane w czasopismach młodzieżowych. W analizie opiera się na dziesięciu tytułach: „Bravo”, „Bravo Girl!”, „Click!”, „Droga”, „Dziewczyna”, „Mały Gość Niedzielny”, „Mega Sport”, „Płomyczek”, „Popcorn” oraz „Victor Gimnazjalista”. Punktem odniesienia dla rozważań autora są doświadczenia klasycznej myśli filozoficznej, a wnioski z badań – nie zawsze optymistyczne – znajdują dopełnienie w praktycznych wskazaniach etyczno-wychowawczych.

Wymiar pedagogiczny pracy koncentruje się na wychowawczej roli prawdy obiektywnej oraz wartości z nią związanych. Są one niestety obecne tylko w aksjologii nielicznych, zwłaszcza katolickich, czasopism. Przyczyną współczesnego kryzysu światopoglądowego młodzieży jest brak takich wartości w kulturze młodzieżowej, a także propagacja kontrwartości, na przykład subiektywizmu i relatywizmu, która musi prowadzić do nieefektywności wychowawczej. Rozprawa może znakomicie służyć jako pomoc dla pedagogów i duszpasterzy – zarówno w aspekcie doboru czasopism, jak i aksjologicznego ukierunkowania praktyki wychowawczej.
dr hab. Wojciech Chudy, prof. KUL ",,"
2004-01-01 ","
2004-01-01 ","
384 ","
polski ",,,
"
Katalogi biskupów poznańskich ",Jacek Wiesiołowski,"
powieść historyczna ",Wydawnictwo Miejskie Posnania,"
8389525267 ",,,"
2004-01-01 ","
2004-01-01 ","
223 ","
polski ",,"

nie mogę wydać opini ponieważ nie czytałem tej książki 

nie mogę wydać opini ponieważ nie czytałem tej książki 

Oznaczone jako spoiler 

Pokaż mimo to


",
"
Zapałka. Bezpieczny świat ",Barbara Ciemska,"
literatura dziecięca ",Rea,"
8371416342 ","
Książeczka zawiera wierszyk o lekkomyślnym kotku, który bawił się zapałkami i tylko dzięki piłeczce nie wywołał pożaru. ",,"
2004-01-01 ","
2004-01-01 ",,"
polski ",,"

Zapałka + kotek = pożar 

Zapałka + kotek = pożar 



Pokaż mimo to


",
"
Punisher Vol.4 #35 ",Garth Ennis,"
komiksy ",Marvel Comics,,,"
PUNISHER (2001) #35 ","
2004-01-01 ",,"
24 ","
angielski ",,,
"
Nasfeterowie ",Jolanta Boguszewska,"
film, kino, telewizja ",Apostolicum,"
8391841219 ","
„Urzekał mnie zawsze świat poezji, umowności, lepszy i szlachetniejszy od tego, w którym dane jest nam żyć” –to słowa Janusza Nasfetera – filmowca, pisarza i grafika, o którym traktuje niniejsza publikacja. Do tej pory nie ukazała się żadna monografia, ani też nie poddano pełnej analizie jego wieloletniej twórczości. Zaskakuje fakt, że przy takim ogromnym wkładzie Janusza Nasfetera w rozwój polskiego kina – a szczególnie kina dla dzieci i młodzieży, brakuje syntetycznych opracowań dorobku tego reżysera. Książka „Nasfeterowie” nie jest kompendium wiedzy o Januszu Nasfeterze, może być wstępem do dyskusji nad twórczością tego wielkiego i zapomnianego reżysera. ",,"
2004-01-01 ","
2004-01-01 ","
96 ","
polski ",,,
"
Przygody wesołych przyjaciół ",praca zbiorowa,"
literatura dziecińôca ",Debit,"
8371672063 ","
BiaŇāa owieczka zgubiŇāa sińô i nie umie znaleŇļńá drogi do domu. Myszorek bardzo chciaŇāby wzińÖńá udziaŇā w zawodach sportowych, ale wcińÖŇľ sŇāyszy, Ňľe jest za maŇāy, Ňľe sińô nie nadaje... Wiewi√≥rka zgubiŇāa kosz z ŇľoŇāńôdziami i nie wie, co robińá. Chcecie dowiedzieńá sińô, jak im pom√≥c? - Przeczytajcie ksińÖŇľeczkńô! ",,"
2004-01-01 ","
2004-01-01 ","
93 ",,,,
"
Nowele, opowiadania, drobiazgi ",Bolesław Prus,"
klasyka ",Świat Książki,"
837311792X ","
Nowele i opowiadania Bolesława Prusa w wyborze Jana Tomkowskiego.
Groteski:
""Z notatek hreczkosieja""
""Kłopoty redaktora""
""Pan Dudkowski i jego folwark""
""Z wypracowań małego Frania""
Portrety:
""Katarynka""
""Antek""
""Michałko""
""Dziwni ludzie""
Obserwacje:
""Szkatułka babki""
""Kamizelka""
""W górach""
Studia:
""Powracająca fala""
""Omyłka""
Przypowieści:
""Filozof i prostak""
""On""
""Z legend dawnego Egiptu""
""Zemsta""
Zagadki:
""Cienie""
""Historia nieprawdopodobna""
""Widziadła""
""Skarb zakopany""
""Nic nie ginie!""
Posłowie Jana Tomkowskiego: ""Facecje i koszmary"" ",,"
2004-01-01 ","
2004-01-01 ","
464  ","
polski ",,,
"
zarządzanie przedsiębiorstwem ",Marian Strużycki,"
biznes, finanse ",Difin,"
9788372514752 ","
Podręcznik akademicki Zarządzanie przedsiębiorstwem zyskał naukową akceptację na rynku i jest wykorzystywany nie tylko przez studentów kierunku Zarządzania, ale także przez menedżerów doskonalących swoje kwalifikacje. ",,"
2004-01-01 ","
2004-01-01 ","
448 ","
polski ",,,
